MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
5,3,85.0,11475.0,0,0,3,3,3,4,2,14,6,2,0,5,6.0,6.0,1975.0,1975.0,1,1,12,13,2,0.0,2,2,1,3,2,1,5,550.0,1,0.0,163.0,713.0,1,2,1,4,811.0,741.0,0.0,1552.0,1.0,0.0,2.0,1.0,3.0,1.0,2,6.0,6,1.0,2,1,1975.0,2,2.0,434.0,2,2,2,209.0,208.0,0.0,0.0,0.0,0.0,0,3,2,0.0,2.0,2006.0,8,4
0,3,50.0,8049.0,0,0,2,3,3,1,2,23,2,2,0,2,7.0,5.0,1990.0,1990.0,3,1,6,6,1,54.0,2,2,1,3,2,1,5,1053.0,1,0.0,256.0,1309.0,1,2,1,4,1339.0,0.0,0.0,1339.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,2,1,1990.0,3,2.0,484.0,3,3,2,0.0,58.0,0.0,0.0,90.0,0.0,0,0,2,0.0,7.0,2006.0,8,4
8,3,69.5,7750.0,0,0,2,3,3,4,2,8,2,2,0,7,7.0,5.0,2000.0,2000.0,1,1,12,13,2,0.0,2,2,2,3,2,1,6,250.0,1,0.0,134.0,384.0,1,4,1,4,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,3,2000.0,3,2.0,400.0,2,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2010.0,8,4
5,3,72.0,11317.0,0,0,3,3,3,4,2,5,2,2,0,5,7.0,5.0,2003.0,2003.0,1,1,12,13,1,101.0,3,2,2,3,2,1,1,0.0,1,0.0,840.0,840.0,1,4,1,4,840.0,828.0,0.0,1668.0,0.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,0.0,-1,1,2003.0,2,2.0,500.0,2,2,2,144.0,68.0,0.0,0.0,0.0,0.0,0,0,2,0.0,9.0,2007.0,8,4
0,3,69.5,19900.0,0,0,3,3,3,4,2,12,3,2,0,2,7.0,5.0,1970.0,1989.0,1,1,9,10,1,287.0,2,2,1,3,2,4,6,912.0,1,0.0,1035.0,1947.0,1,2,1,4,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,2,1.0,3,1,1970.0,2,2.0,576.0,2,2,2,301.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2010.0,8,4
0,3,78.0,10335.0,0,0,2,3,3,4,2,19,2,2,0,2,5.0,6.0,1968.0,1993.0,1,1,9,10,2,0.0,2,2,1,2,2,1,3,570.0,1,0.0,891.0,1461.0,1,3,1,4,1721.0,0.0,0.0,1721.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,2,1.0,2,1,1968.0,2,2.0,440.0,2,2,2,0.0,96.0,180.0,0.0,0.0,0.0,0,3,2,0.0,7.0,2006.0,8,4
0,3,104.0,11361.0,0,0,3,3,3,4,2,14,2,2,0,2,6.0,5.0,1976.0,1976.0,1,1,9,10,1,160.0,2,2,1,3,2,1,5,644.0,1,0.0,549.0,1193.0,1,2,1,4,1523.0,0.0,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,2,1,1976.0,3,2.0,478.0,2,2,2,0.0,0.0,0.0,0.0,189.0,0.0,0,3,2,0.0,5.0,2008.0,0,0
11,3,41.0,5395.0,0,0,2,1,3,4,2,22,2,2,4,2,8.0,5.0,1993.0,1993.0,1,1,6,6,2,0.0,3,2,2,3,2,1,6,733.0,1,0.0,604.0,1337.0,1,3,1,4,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,1.0,2,1,1993.0,2,2.0,462.0,2,2,2,96.0,0.0,70.0,168.0,0.0,0.0,0,0,2,0.0,10.0,2008.0,8,4
0,3,69.5,11200.0,0,0,3,3,3,4,2,20,2,2,0,2,6.0,5.0,1985.0,1985.0,1,1,13,15,1,85.0,3,2,1,3,2,1,6,1258.0,1,0.0,40.0,1298.0,1,2,1,4,1298.0,0.0,0.0,1298.0,1.0,0.0,2.0,0.0,3.0,1.0,3,5.0,6,1.0,2,1,1985.0,1,2.0,403.0,2,2,2,165.0,26.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2006.0,8,4
0,3,99.0,11851.0,0,0,3,3,3,0,2,8,2,2,0,2,7.0,5.0,1990.0,1990.0,1,1,6,6,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,1424.0,1424.0,1,4,1,4,1442.0,0.0,0.0,1442.0,0.0,0.0,2.0,0.0,3.0,1.0,2,5.0,6,0.0,-1,1,1990.0,2,2.0,500.0,2,2,2,0.0,34.0,0.0,508.0,0.0,0.0,0,0,2,0.0,5.0,2009.0,8,4
8,3,69.5,14112.0,0,0,2,3,3,0,2,12,2,2,0,7,5.0,7.0,1964.0,1964.0,3,1,13,6,1,86.0,2,2,2,2,2,3,6,1014.0,1,0.0,138.0,1152.0,1,2,1,4,1152.0,0.0,0.0,1152.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,1.0,3,1,1964.0,2,2.0,484.0,2,2,2,227.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2010.0,8,4
6,3,60.0,13515.0,0,1,3,3,3,4,2,3,2,2,0,5,6.0,6.0,1919.0,1950.0,2,1,13,14,2,0.0,2,2,2,2,2,1,1,0.0,1,0.0,764.0,764.0,1,4,1,3,1060.0,764.0,0.0,1824.0,0.0,0.0,1.0,0.0,3.0,1.0,2,8.0,6,1.0,3,5,1940.0,1,2.0,520.0,2,2,0,0.0,0.0,126.0,0.0,0.0,0.0,0,4,2,0.0,7.0,2007.0,8,4
5,3,69.5,8063.0,0,0,3,3,3,4,2,8,2,2,0,5,6.0,5.0,2000.0,2000.0,1,1,12,13,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,924.0,924.0,1,4,1,4,948.0,742.0,0.0,1690.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,1,2000.0,2,2.0,463.0,2,2,2,100.0,48.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2007.0,8,0
11,3,43.0,3182.0,0,0,3,3,3,4,2,0,2,2,4,2,7.0,5.0,2005.0,2006.0,1,1,12,13,1,16.0,3,2,2,3,2,1,6,16.0,1,0.0,1330.0,1346.0,1,4,1,4,1504.0,0.0,0.0,1504.0,0.0,0.0,2.0,0.0,1.0,1.0,3,7.0,6,1.0,3,1,2005.0,3,2.0,457.0,2,2,2,156.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2009.0,8,4
11,2,34.0,4060.0,0,0,3,3,3,4,2,12,2,2,4,2,6.0,5.0,1998.0,1999.0,1,1,8,8,2,0.0,3,2,2,3,2,1,6,266.0,1,0.0,1139.0,1405.0,1,4,1,4,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,0.0,-1,1,1998.0,3,2.0,511.0,2,2,2,144.0,68.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2008.0,0,0
0,3,78.0,10140.0,0,0,3,3,3,4,2,14,2,2,0,2,6.0,6.0,1974.0,1999.0,3,1,6,6,1,99.0,2,2,1,2,2,1,5,663.0,2,377.0,0.0,1040.0,1,1,1,4,1309.0,0.0,0.0,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,1.0,1,1,1974.0,2,2.0,484.0,2,2,2,265.0,0.0,0.0,0.0,0.0,648.0,1,4,2,0.0,1.0,2006.0,8,4
5,3,69.5,24682.0,0,0,0,3,3,1,2,8,6,2,0,5,6.0,5.0,1999.0,1999.0,1,1,12,13,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,841.0,841.0,1,4,1,4,892.0,783.0,0.0,1675.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,3,1999.0,3,2.0,502.0,2,2,2,0.0,103.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2009.0,8,4
5,3,100.0,10839.0,0,0,2,3,3,0,2,8,2,2,0,5,6.0,5.0,1997.0,1998.0,1,1,12,13,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,926.0,926.0,1,4,1,4,926.0,678.0,0.0,1604.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,1,1997.0,3,2.0,470.0,2,2,2,0.0,36.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2008.0,8,4
0,3,80.0,9600.0,0,0,3,3,3,2,2,24,1,2,0,2,6.0,8.0,1976.0,1976.0,1,1,8,8,2,0.0,2,2,1,3,2,4,5,978.0,1,0.0,284.0,1262.0,1,4,1,4,1262.0,0.0,0.0,1262.0,0.0,1.0,2.0,0.0,3.0,1.0,2,6.0,6,1.0,2,1,1976.0,2,2.0,460.0,2,2,2,298.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2007.0,8,4
0,3,69.5,14585.0,0,0,2,3,3,1,2,12,2,2,0,2,6.0,6.0,1960.0,1987.0,1,1,13,14,1,85.0,2,2,1,2,2,1,4,594.0,3,219.0,331.0,1144.0,1,4,1,4,1429.0,0.0,0.0,1429.0,0.0,1.0,1.0,0.0,3.0,1.0,3,7.0,6,2.0,3,1,1960.0,1,2.0,572.0,2,2,2,216.0,110.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
0,1,95.0,11639.0,0,0,3,3,3,0,2,21,2,2,0,2,7.0,5.0,2007.0,2008.0,1,1,5,5,2,0.0,3,2,2,3,2,1,1,0.0,1,0.0,1428.0,1428.0,1,4,1,4,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,-1,1,2007.0,3,2.0,480.0,2,2,2,0.0,120.0,0.0,0.0,0.0,0.0,0,0,2,0.0,12.0,2008.0,6,5
0,3,69.5,12546.0,0,0,2,3,3,0,2,14,2,2,0,2,6.0,7.0,1981.0,1981.0,1,1,8,8,1,310.0,3,3,1,3,2,1,4,678.0,1,0.0,762.0,1440.0,1,4,1,4,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,2,1,1981.0,3,2.0,467.0,2,2,2,0.0,0.0,99.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2007.0,8,4
5,3,69.5,7861.0,0,0,2,3,3,4,2,8,2,2,0,5,6.0,5.0,2002.0,2003.0,1,1,12,13,2,0.0,3,2,2,3,2,1,6,457.0,1,0.0,326.0,783.0,1,4,1,4,807.0,702.0,0.0,1509.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,3,1,2002.0,3,2.0,393.0,2,2,2,100.0,75.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
5,3,62.0,8244.0,0,0,2,3,3,4,2,8,2,2,0,5,7.0,5.0,2004.0,2004.0,1,1,12,13,2,0.0,3,2,2,3,2,1,1,0.0,1,0.0,840.0,840.0,1,4,1,4,840.0,880.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,3,1,2004.0,3,2.0,440.0,2,2,2,100.0,48.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2007.0,8,4
13,1,35.0,3735.0,0,0,3,3,3,3,2,21,2,2,4,5,7.0,5.0,1999.0,1999.0,3,1,8,8,1,218.0,3,2,2,3,2,1,6,450.0,1,0.0,241.0,691.0,1,4,1,4,713.0,739.0,0.0,1452.0,1.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,-1,5,1999.0,1,2.0,506.0,2,2,2,0.0,34.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2006.0,8,4
4,3,60.0,9120.0,0,1,3,3,3,4,2,3,2,2,0,0,7.0,6.0,1925.0,1950.0,1,1,13,14,2,0.0,2,3,2,2,2,1,3,329.0,1,0.0,697.0,1026.0,1,4,1,4,1133.0,687.0,0.0,1820.0,1.0,0.0,2.0,0.0,4.0,1.0,2,8.0,6,0.0,-1,5,1925.0,1,1.0,240.0,2,2,0,0.0,100.0,0.0,0.0,0.0,0.0,0,4,2,0.0,6.0,2008.0,8,4
5,3,60.0,15384.0,0,0,2,3,3,4,2,8,6,2,0,5,7.0,5.0,2004.0,2005.0,1,1,12,13,2,0.0,3,2,2,3,2,3,6,724.0,1,0.0,64.0,788.0,1,4,1,4,788.0,702.0,0.0,1490.0,1.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,1.0,3,1,2004.0,3,2.0,388.0,2,2,2,100.0,75.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2.0,2008.0,8,4
0,3,47.0,12416.0,0,0,2,3,3,4,2,23,2,2,0,2,6.0,5.0,1986.0,1986.0,1,1,12,10,3,132.0,2,2,1,3,1,1,5,1398.0,2,208.0,0.0,1606.0,1,2,1,4,1651.0,0.0,0.0,1651.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,3,1.0,2,1,1986.0,3,2.0,616.0,2,2,2,192.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2008.0,8,4
8,3,69.5,7750.0,0,0,3,3,3,4,2,8,2,2,0,7,8.0,5.0,2002.0,2002.0,3,1,12,13,2,0.0,3,2,2,3,2,1,6,353.0,1,0.0,55.0,408.0,1,4,1,4,779.0,640.0,0.0,1419.0,1.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,2,3,2002.0,3,2.0,527.0,2,2,2,120.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2009.0,8,4
5,3,130.0,40094.0,0,0,2,2,3,4,2,7,4,4,0,5,10.0,5.0,2007.0,2008.0,3,1,5,5,3,762.0,4,2,2,4,2,4,6,2260.0,1,0.0,878.0,3138.0,1,4,1,4,3138.0,1538.0,0.0,4676.0,1.0,0.0,3.0,1.0,3.0,1.0,4,11.0,6,1.0,3,3,2007.0,3,3.0,884.0,2,2,2,208.0,406.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2007.0,6,5
5,3,70.0,11207.0,0,0,2,1,3,2,2,8,2,2,0,5,6.0,5.0,1997.0,1997.0,1,1,12,13,2,0.0,2,2,2,3,2,3,6,714.0,1,0.0,88.0,802.0,1,3,1,4,802.0,709.0,0.0,1511.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,2,1,1997.0,3,2.0,413.0,2,2,2,95.0,75.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
0,1,62.0,7500.0,0,1,3,3,3,4,2,21,2,2,0,2,7.0,5.0,2004.0,2005.0,1,1,12,13,2,0.0,3,2,2,3,2,1,6,410.0,1,0.0,811.0,1221.0,1,4,1,4,1221.0,0.0,0.0,1221.0,1.0,0.0,2.0,0.0,2.0,1.0,3,6.0,6,0.0,-1,1,2004.0,2,2.0,400.0,2,2,2,0.0,113.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2009.0,8,4
5,3,74.0,10141.0,0,0,2,3,3,0,2,8,2,2,0,5,7.0,5.0,1998.0,1998.0,1,1,12,13,1,40.0,2,2,2,3,2,1,1,0.0,1,0.0,832.0,832.0,1,3,1,4,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,1,1998.0,3,2.0,427.0,2,2,2,0.0,94.0,0.0,0.0,291.0,0.0,0,0,2,0.0,12.0,2009.0,8,4
0,1,60.0,7200.0,0,1,3,3,3,4,2,21,2,2,0,2,6.0,5.0,2006.0,2006.0,1,1,12,13,3,68.0,3,2,2,3,2,1,6,905.0,1,0.0,357.0,1262.0,1,3,1,4,1262.0,0.0,0.0,1262.0,0.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,0.0,-1,1,2006.0,3,2.0,572.0,2,2,2,0.0,120.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2006.0,6,5
4,3,66.0,21780.0,0,0,3,3,3,4,2,7,2,2,0,0,6.0,7.0,1918.0,1950.0,1,1,13,14,2,0.0,2,2,0,3,2,2,1,0.0,1,0.0,1163.0,1163.0,1,4,1,4,1163.0,511.0,0.0,1674.0,0.0,0.0,2.0,0.0,4.0,1.0,2,8.0,6,1.0,3,5,1955.0,3,2.0,396.0,2,2,0,72.0,36.0,0.0,0.0,144.0,0.0,0,0,2,0.0,7.0,2008.0,8,4
5,3,76.0,9120.0,0,0,3,3,3,4,2,14,2,2,0,5,6.0,6.0,1974.0,1974.0,3,1,6,6,1,270.0,3,2,1,2,2,1,5,442.0,1,0.0,459.0,901.0,1,2,1,4,943.0,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,4.0,1.0,3,8.0,6,1.0,2,1,1974.0,2,2.0,540.0,3,2,2,0.0,69.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2008.0,8,4
0,3,65.0,8450.0,0,0,3,3,3,4,2,5,2,2,0,2,7.0,5.0,2003.0,2003.0,1,1,12,13,2,0.0,3,2,2,3,2,2,6,699.0,1,0.0,638.0,1337.0,1,4,1,4,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,-1,1,2003.0,2,2.0,531.0,2,2,2,0.0,39.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2007.0,8,4
5,3,69.5,28698.0,0,0,1,0,3,1,0,4,2,2,0,5,5.0,5.0,1967.0,1967.0,0,5,9,10,2,0.0,2,2,2,2,3,4,2,249.0,5,764.0,0.0,1013.0,1,2,1,4,1160.0,966.0,0.0,2126.0,0.0,1.0,2.0,1.0,3.0,1.0,2,7.0,3,0.0,-1,1,1967.0,3,2.0,538.0,2,2,2,486.0,0.0,0.0,0.0,225.0,0.0,0,0,2,0.0,6.0,2009.0,8,0
0,3,65.0,8773.0,0,0,3,3,3,2,2,5,2,2,0,2,7.0,5.0,2004.0,2004.0,1,1,12,13,1,98.0,3,2,2,3,2,3,6,24.0,1,0.0,1390.0,1414.0,1,4,1,4,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,-1,1,2004.0,2,2.0,494.0,2,2,2,132.0,105.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2010.0,8,4
0,3,69.5,9156.0,0,0,2,3,3,4,2,14,4,2,0,2,6.0,7.0,1968.0,1968.0,3,1,3,3,2,0.0,2,2,1,2,2,1,1,0.0,1,0.0,1489.0,1489.0,1,3,1,4,1489.0,0.0,0.0,1489.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,3,1,1968.0,2,2.0,462.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2009.0,8,4
11,3,43.0,7052.0,0,0,2,3,3,4,2,16,2,2,4,2,7.0,5.0,2005.0,2005.0,1,1,12,13,3,240.0,3,2,2,3,2,3,6,659.0,1,0.0,705.0,1364.0,1,4,1,4,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,3,6.0,6,1.0,3,1,2005.0,2,2.0,484.0,2,2,2,192.0,36.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
5,3,64.0,8320.0,0,0,3,3,3,4,2,5,2,2,0,5,7.0,5.0,2004.0,2004.0,1,1,12,13,2,0.0,3,2,2,3,2,1,6,490.0,1,0.0,280.0,770.0,1,4,1,4,770.0,812.0,0.0,1582.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,-1,1,2004.0,2,2.0,520.0,2,2,2,0.0,45.0,0.0,0.0,0.0,0.0,0,0,2,0.0,9.0,2008.0,8,4
5,1,65.0,8125.0,0,0,3,3,3,4,2,21,2,2,0,5,7.0,5.0,2005.0,2006.0,1,1,12,13,2,0.0,3,2,2,3,2,1,1,0.0,1,0.0,756.0,756.0,1,4,1,4,756.0,797.0,0.0,1553.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,-1,1,2005.0,2,2.0,615.0,2,2,2,0.0,45.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2006.0,6,5
5,3,93.0,10261.0,0,0,2,3,3,4,2,8,2,2,0,5,6.0,5.0,2000.0,2000.0,1,1,12,13,1,318.0,2,2,2,3,2,1,1,0.0,1,0.0,936.0,936.0,1,4,1,4,962.0,830.0,0.0,1792.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,2,1,2000.0,3,2.0,451.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2008.0,8,4
0,3,50.0,35133.0,1,0,3,3,3,4,1,23,2,2,0,2,5.0,4.0,1963.0,1963.0,3,1,8,8,1,226.0,2,2,1,2,2,4,3,1159.0,1,0.0,413.0,1572.0,1,3,1,4,1572.0,0.0,0.0,1572.0,1.0,0.0,1.0,1.0,3.0,1.0,2,5.0,6,2.0,2,0,1963.0,2,3.0,995.0,2,2,2,0.0,263.0,0.0,0.0,263.0,0.0,0,0,2,0.0,5.0,2007.0,8,4
8,3,80.0,9600.0,0,0,3,3,3,2,2,24,1,2,0,7,6.0,7.0,1976.0,1994.0,3,1,9,10,1,360.0,3,3,1,2,2,1,1,0.0,1,0.0,528.0,528.0,1,4,1,4,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,1,1976.0,2,2.0,512.0,2,2,2,113.0,100.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2007.0,8,4
5,3,76.0,9291.0,0,0,2,3,3,0,2,20,7,2,0,5,6.0,5.0,1993.0,1993.0,1,1,6,6,1,120.0,3,2,2,3,2,1,6,426.0,1,0.0,406.0,832.0,1,4,1,4,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,0.0,-1,1,1993.0,2,2.0,506.0,2,2,2,144.0,70.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2008.0,8,4
0,3,67.0,16285.0,0,0,1,3,3,4,2,5,2,2,0,2,7.0,5.0,2001.0,2002.0,1,1,12,13,2,0.0,3,2,2,3,2,1,1,0.0,1,0.0,1413.0,1413.0,1,4,1,4,1430.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,-1,1,2001.0,2,2.0,605.0,2,2,2,0.0,33.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2009.0,8,4
11,3,69.5,5814.0,0,0,2,3,3,1,2,22,2,2,4,2,8.0,5.0,1984.0,1984.0,1,1,6,6,2,0.0,3,2,1,3,2,3,6,1036.0,1,0.0,184.0,1220.0,1,3,1,4,1360.0,0.0,0.0,1360.0,1.0,0.0,1.0,0.0,1.0,1.0,3,4.0,6,1.0,4,1,1984.0,2,2.0,565.0,2,2,2,63.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2009.0,0,0
8,3,69.5,14115.0,0,0,3,3,3,4,2,14,2,2,0,7,7.0,5.0,1980.0,1980.0,1,1,9,10,1,225.0,2,2,1,3,2,3,6,1036.0,1,0.0,336.0,1372.0,1,2,1,4,1472.0,0.0,0.0,1472.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,2.0,2,1,1980.0,1,2.0,588.0,2,2,2,233.0,48.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2009.0,8,4
4,3,44.0,13758.0,0,0,2,3,3,1,2,23,2,2,0,0,7.0,5.0,1990.0,1991.0,1,1,6,6,1,117.0,3,3,1,3,2,2,2,902.0,1,0.0,254.0,1156.0,1,4,1,4,1187.0,530.0,0.0,1717.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,2,1,1990.0,2,2.0,400.0,2,2,2,168.0,36.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2007.0,8,4
5,3,69.5,13031.0,0,0,1,3,3,0,2,8,2,2,0,5,6.0,5.0,1995.0,1996.0,1,1,6,6,2,0.0,2,2,2,3,2,1,5,592.0,1,0.0,99.0,691.0,1,3,1,4,691.0,807.0,0.0,1498.0,0.0,0.0,2.0,1.0,3.0,1.0,2,6.0,6,1.0,2,1,1995.0,3,2.0,409.0,2,2,2,315.0,44.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2006.0,8,4
8,3,73.0,9590.0,0,0,2,3,3,0,2,23,2,2,0,7,7.0,5.0,2003.0,2003.0,1,1,12,13,1,442.0,3,2,2,4,2,3,6,786.0,1,0.0,82.0,868.0,1,4,1,4,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,1.0,3,1,2003.0,3,2.0,438.0,2,2,2,160.0,22.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2007.0,8,4
0,1,60.0,7200.0,0,1,3,3,3,4,2,21,2,2,0,2,7.0,5.0,2006.0,2006.0,1,1,12,13,2,0.0,3,2,2,3,3,1,1,0.0,1,0.0,1293.0,1293.0,1,4,1,4,1301.0,0.0,0.0,1301.0,1.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,1.0,3,1,2006.0,2,2.0,572.0,2,2,2,216.0,121.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2006.0,6,5
5,3,69.5,8000.0,0,0,3,3,3,4,2,8,2,2,0,5,6.0,5.0,1995.0,1996.0,1,1,6,6,2,0.0,2,2,2,3,2,1,6,219.0,1,0.0,554.0,773.0,1,3,1,4,773.0,885.0,0.0,1658.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,2,1,1995.0,3,2.0,431.0,2,2,2,224.0,84.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2008.0,8,4
5,3,57.0,8924.0,0,0,2,3,3,1,2,5,2,2,0,5,7.0,5.0,1998.0,1999.0,1,1,12,13,2,0.0,2,2,2,3,2,3,1,0.0,1,0.0,880.0,880.0,1,4,1,4,880.0,844.0,0.0,1724.0,0.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,0.0,-1,1,1998.0,3,2.0,527.0,2,2,2,120.0,155.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2008.0,8,4
5,3,71.0,7795.0,0,0,2,3,3,4,2,8,2,2,0,5,7.0,5.0,2004.0,2005.0,1,1,12,13,2,0.0,3,2,2,3,2,1,6,425.0,1,0.0,291.0,716.0,1,4,1,4,716.0,716.0,0.0,1432.0,1.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,1.0,3,1,2004.0,3,2.0,432.0,2,2,2,100.0,51.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2009.0,8,4
